"","Timestamp","Date","Time","Record_ID","Storm_Type","Lat","Lon","Speed","Pressure","Wind_Radii_NE_34","Wind_Radii_SE_34","Wind_Radii_SW_34","Wind_Radii_NW_34","Wind_Radii_NE_50","Wind_Radii_SE_50","Wind_Radii_SW_50","Wind_Radii_NW_50","Wind_Radii_NE_64","Wind_Radii_SE_64","Wind_Radii_SW_64","Wind_Radii_NW_64","Size"
"16563",1994-09-05 00:00:00,"19940905"," 0000","  "," TS"," 18.2N"," 114.1W",45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16564",1994-09-05 06:00:00,"19940905"," 0600","  "," TS"," 18.2N"," 115.5W",55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16565",1994-09-05 12:00:00,"19940905"," 1200","  "," TS"," 18.1N"," 116.8W",60,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16566",1994-09-05 18:00:00,"19940905"," 1800","  "," HU"," 18.0N"," 118.3W",70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16567",1994-09-06 00:00:00,"19940906"," 0000","  "," HU"," 18.0N"," 119.7W",90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16568",1994-09-06 06:00:00,"19940906"," 0600","  "," HU"," 18.0N"," 121.1W",100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16569",1994-09-06 12:00:00,"19940906"," 1200","  "," HU"," 18.1N"," 122.5W",110,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16570",1994-09-06 18:00:00,"19940906"," 1800","  "," HU"," 18.4N"," 123.9W",115,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16571",1994-09-07 00:00:00,"19940907"," 0000","  "," HU"," 18.6N"," 125.2W",115,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16572",1994-09-07 06:00:00,"19940907"," 0600","  "," HU"," 19.0N"," 126.5W",115,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16573",1994-09-07 12:00:00,"19940907"," 1200","  "," HU"," 19.4N"," 127.7W",105,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16574",1994-09-07 18:00:00,"19940907"," 1800","  "," HU"," 19.7N"," 129.0W",95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16575",1994-09-08 00:00:00,"19940908"," 0000","  "," HU"," 20.1N"," 130.2W",80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16576",1994-09-08 06:00:00,"19940908"," 0600","  "," HU"," 20.5N"," 131.5W",65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16577",1994-09-08 12:00:00,"19940908"," 1200","  "," TS"," 20.9N"," 132.7W",55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16578",1994-09-08 18:00:00,"19940908"," 1800","  "," TS"," 21.1N"," 133.9W",50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16579",1994-09-09 00:00:00,"19940909"," 0000","  "," TS"," 21.3N"," 135.1W",40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16580",1994-09-09 06:00:00,"19940909"," 0600","  "," TS"," 21.4N"," 136.4W",35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16581",1994-09-09 12:00:00,"19940909"," 1200","  "," TD"," 21.4N"," 137.7W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16582",1994-09-09 18:00:00,"19940909"," 1800","  "," TD"," 21.5N"," 138.9W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16583",1994-09-10 00:00:00,"19940910"," 0000","  "," TD"," 21.4N"," 140.0W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16584",1994-09-10 06:00:00,"19940910"," 0600","  "," TD"," 21.3N"," 141.4W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16585",1994-09-10 12:00:00,"19940910"," 1200","  "," TD"," 21.2N"," 142.9W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16586",NA,"CP021994","               MELE","     15","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16587",1994-09-06 00:00:00,"19940906"," 0000","  "," TD"," 10.7N"," 159.6W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16588",1994-09-06 06:00:00,"19940906"," 0600","  "," TD"," 10.8N"," 161.2W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16589",1994-09-06 12:00:00,"19940906"," 1200","  "," TD"," 11.0N"," 162.7W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16590",1994-09-06 18:00:00,"19940906"," 1800","  "," TD"," 11.3N"," 163.9W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16591",1994-09-07 00:00:00,"19940907"," 0000","  "," TS"," 11.6N"," 165.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16592",1994-09-07 06:00:00,"19940907"," 0600","  "," TS"," 11.9N"," 166.1W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16593",1994-09-07 12:00:00,"19940907"," 1200","  "," TS"," 12.3N"," 167.2W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16594",1994-09-07 18:00:00,"19940907"," 1800","  "," TS"," 12.6N"," 168.6W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16595",1994-09-08 00:00:00,"19940908"," 0000","  "," TS"," 12.9N"," 170.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16596",1994-09-08 06:00:00,"19940908"," 0600","  "," TS"," 13.0N"," 171.0W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16597",1994-09-08 12:00:00,"19940908"," 1200","  "," TS"," 13.1N"," 171.9W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16598",1994-09-08 18:00:00,"19940908"," 1800","  "," TS"," 13.2N"," 172.8W",35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16599",1994-09-09 00:00:00,"19940909"," 0000","  "," TD"," 13.3N"," 174.0W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16600",1994-09-09 06:00:00,"19940909"," 0600","  "," TD"," 13.4N"," 175.0W",30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16601",1994-09-09 12:00:00,"19940909"," 1200","  "," TD"," 13.5N"," 176.0W",25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16602",NA,"EP151994","             MIRIAM","     24","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16603",1994-09-15 18:00:00,"19940915"," 1800","  "," TD"," 13.5N"," 115.6W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16604",1994-09-16 00:00:00,"19940916"," 0000","  "," TD"," 13.8N"," 116.6W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16605",1994-09-16 06:00:00,"19940916"," 0600","  "," TD"," 14.0N"," 117.6W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16606",1994-09-16 12:00:00,"19940916"," 1200","  "," TD"," 14.3N"," 118.5W",30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16607",1994-09-16 18:00:00,"19940916"," 1800","  "," TD"," 14.6N"," 119.4W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16608",1994-09-17 00:00:00,"19940917"," 0000","  "," TD"," 14.8N"," 120.3W",30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16609",1994-09-17 06:00:00,"19940917"," 0600","  "," TS"," 14.8N"," 121.2W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16610",1994-09-17 12:00:00,"19940917"," 1200","  "," TS"," 15.0N"," 122.2W",35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16611",1994-09-17 18:00:00,"19940917"," 1800","  "," TS"," 15.3N"," 123.5W",35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16612",1994-09-18 00:00:00,"19940918"," 0000","  "," TS"," 15.8N"," 124.8W",35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16613",1994-09-18 06:00:00,"19940918"," 0600","  "," TS"," 16.3N"," 126.1W",40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16614",1994-09-18 12:00:00,"19940918"," 1200","  "," TS"," 16.7N"," 127.1W",40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16615",1994-09-18 18:00:00,"19940918"," 1800","  "," TS"," 16.8N"," 128.0W",35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16616",1994-09-19 00:00:00,"19940919"," 0000","  "," TS"," 16.7N"," 129.0W",35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16617",1994-09-19 06:00:00,"19940919"," 0600","  "," TS"," 16.5N"," 130.1W",35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16618",1994-09-19 12:00:00,"19940919"," 1200","  "," TS"," 16.2N"," 131.3W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16619",1994-09-19 18:00:00,"19940919"," 1800","  "," TD"," 16.0N"," 132.3W",30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16620",1994-09-20 00:00:00,"19940920"," 0000","  "," TD"," 15.8N"," 133.4W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16621",1994-09-20 06:00:00,"19940920"," 0600","  "," TD"," 15.5N"," 134.6W",30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16622",1994-09-20 12:00:00,"19940920"," 1200","  "," TD"," 15.3N"," 135.8W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16623",1994-09-20 18:00:00,"19940920"," 1800","  "," TD"," 15.2N"," 137.0W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16624",1994-09-21 00:00:00,"19940921"," 0000","  "," TD"," 15.0N"," 138.0W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16625",1994-09-21 06:00:00,"19940921"," 0600","  "," TD"," 14.9N"," 138.7W",25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16626",1994-09-21 12:00:00,"19940921"," 1200","  "," TD"," 14.9N"," 139.1W",25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16627",NA,"EP161994","             NORMAN","     12","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16628",1994-09-19 06:00:00,"19940919"," 0600","  "," TD"," 15.8N"," 111.0W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16629",1994-09-19 12:00:00,"19940919"," 1200","  "," TD"," 16.4N"," 112.3W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16630",1994-09-19 18:00:00,"19940919"," 1800","  "," TD"," 17.3N"," 113.5W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16631",1994-09-20 00:00:00,"19940920"," 0000","  "," TS"," 18.1N"," 114.7W",35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16632",1994-09-20 06:00:00,"19940920"," 0600","  "," TS"," 18.7N"," 115.7W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16633",1994-09-20 12:00:00,"19940920"," 1200","  "," TS"," 19.3N"," 116.6W",35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16634",1994-09-20 18:00:00,"19940920"," 1800","  "," TS"," 19.7N"," 117.2W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16635",1994-09-21 00:00:00,"19940921"," 0000","  "," TS"," 20.2N"," 117.6W",35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16636",1994-09-21 06:00:00,"19940921"," 0600","  "," TD"," 20.7N"," 117.9W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16637",1994-09-21 12:00:00,"19940921"," 1200","  "," TD"," 21.2N"," 118.2W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16638",1994-09-21 18:00:00,"19940921"," 1800","  "," TD"," 21.9N"," 118.2W",30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16639",1994-09-22 00:00:00,"19940922"," 0000","  "," TD"," 22.6N"," 118.2W",25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16640",NA,"EP171994","             OLIVIA","     31","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16641",1994-09-22 06:00:00,"19940922"," 0600","  "," TD"," 12.5N"," 108.8W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16642",1994-09-22 12:00:00,"19940922"," 1200","  "," TD"," 12.7N"," 109.6W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16643",1994-09-22 18:00:00,"19940922"," 1800","  "," TS"," 12.9N"," 110.5W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16644",1994-09-23 00:00:00,"19940923"," 0000","  "," TS"," 13.1N"," 111.1W",40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16645",1994-09-23 06:00:00,"19940923"," 0600","  "," TS"," 13.5N"," 111.9W",45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16646",1994-09-23 12:00:00,"19940923"," 1200","  "," TS"," 14.0N"," 112.9W",50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16647",1994-09-23 18:00:00,"19940923"," 1800","  "," TS"," 14.3N"," 113.9W",55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16648",1994-09-24 00:00:00,"19940924"," 0000","  "," TS"," 14.6N"," 114.9W",60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16649",1994-09-24 06:00:00,"19940924"," 0600","  "," HU"," 14.8N"," 115.9W",65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16650",1994-09-24 12:00:00,"19940924"," 1200","  "," HU"," 15.1N"," 116.9W",80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16651",1994-09-24 18:00:00,"19940924"," 1800","  "," HU"," 15.6N"," 117.7W",95,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16652",1994-09-25 00:00:00,"19940925"," 0000","  "," HU"," 16.3N"," 118.5W",105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16653",1994-09-25 06:00:00,"19940925"," 0600","  "," HU"," 17.1N"," 119.2W",120,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16654",1994-09-25 12:00:00,"19940925"," 1200","  "," HU"," 17.8N"," 119.8W",130,923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16655",1994-09-25 18:00:00,"19940925"," 1800","  "," HU"," 18.7N"," 120.0W",125,924,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16656",1994-09-26 00:00:00,"19940926"," 0000","  "," HU"," 19.5N"," 120.0W",115,932,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16657",1994-09-26 06:00:00,"19940926"," 0600","  "," HU"," 20.3N"," 119.7W",110,945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16658",1994-09-26 12:00:00,"19940926"," 1200","  "," HU"," 20.8N"," 119.6W",105,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16659",1994-09-26 18:00:00,"19940926"," 1800","  "," HU"," 21.0N"," 119.4W",100,958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16660",1994-09-27 00:00:00,"19940927"," 0000","  "," HU"," 21.1N"," 119.3W",85,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16661",1994-09-27 06:00:00,"19940927"," 0600","  "," HU"," 21.1N"," 119.1W",80,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16662",1994-09-27 12:00:00,"19940927"," 1200","  "," HU"," 21.0N"," 118.8W",75,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16663",1994-09-27 18:00:00,"19940927"," 1800","  "," TS"," 21.1N"," 119.3W",60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16664",1994-09-28 00:00:00,"19940928"," 0000","  "," TS"," 21.3N"," 119.7W",50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16665",1994-09-28 06:00:00,"19940928"," 0600","  "," TS"," 21.5N"," 120.3W",40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16666",1994-09-28 12:00:00,"19940928"," 1200","  "," TD"," 21.6N"," 121.2W",30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16667",1994-09-28 18:00:00,"19940928"," 1800","  "," TD"," 21.8N"," 122.2W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16668",1994-09-29 00:00:00,"19940929"," 0000","  "," TD"," 22.0N"," 122.9W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16669",1994-09-29 06:00:00,"19940929"," 0600","  "," TD"," 22.0N"," 123.7W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16670",1994-09-29 12:00:00,"19940929"," 1200","  "," TD"," 22.1N"," 124.3W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16671",1994-09-29 18:00:00,"19940929"," 1800","  "," TD"," 22.1N"," 125.1W",20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16672",NA,"EP181994","               PAUL","     23","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16673",1994-09-24 12:00:00,"19940924"," 1200","  "," TD"," 15.2N"," 128.3W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16674",1994-09-24 18:00:00,"19940924"," 1800","  "," TD"," 14.9N"," 128.6W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16675",1994-09-25 00:00:00,"19940925"," 0000","  "," TD"," 14.8N"," 128.8W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16676",1994-09-25 06:00:00,"19940925"," 0600","  "," TD"," 14.8N"," 129.2W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16677",1994-09-25 12:00:00,"19940925"," 1200","  "," TD"," 14.7N"," 129.6W",30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16678",1994-09-25 18:00:00,"19940925"," 1800","  "," TS"," 14.3N"," 129.9W",35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16679",1994-09-26 00:00:00,"19940926"," 0000","  "," TS"," 14.2N"," 129.6W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16680",1994-09-26 06:00:00,"19940926"," 0600","  "," TS"," 14.5N"," 129.5W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16681",1994-09-26 12:00:00,"19940926"," 1200","  "," TS"," 15.0N"," 129.1W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16682",1994-09-26 18:00:00,"19940926"," 1800","  "," TS"," 15.3N"," 128.7W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16683",1994-09-27 00:00:00,"19940927"," 0000","  "," TS"," 15.6N"," 128.3W",40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16684",1994-09-27 06:00:00,"19940927"," 0600","  "," TS"," 15.8N"," 127.8W",40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16685",1994-09-27 12:00:00,"19940927"," 1200","  "," TS"," 15.9N"," 127.3W",40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16686",1994-09-27 18:00:00,"19940927"," 1800","  "," TS"," 15.9N"," 126.5W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16687",1994-09-28 00:00:00,"19940928"," 0000","  "," TD"," 15.9N"," 125.6W",30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16688",1994-09-28 06:00:00,"19940928"," 0600","  "," TD"," 15.6N"," 124.9W",30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16689",1994-09-28 12:00:00,"19940928"," 1200","  "," TD"," 15.3N"," 124.3W",30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16690",1994-09-28 18:00:00,"19940928"," 1800","  "," TD"," 15.0N"," 123.7W",25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16691",1994-09-29 00:00:00,"19940929"," 0000","  "," TD"," 14.9N"," 123.2W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16692",1994-09-29 06:00:00,"19940929"," 0600","  "," TD"," 14.7N"," 122.9W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16693",1994-09-29 12:00:00,"19940929"," 1200","  "," TD"," 14.6N"," 122.7W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16694",1994-09-29 18:00:00,"19940929"," 1800","  "," TD"," 14.5N"," 122.5W",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16695",1994-09-30 00:00:00,"19940930"," 0000","  "," TD"," 14.6N"," 122.4W",20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16696",NA,"EP191994","               ROSA","     28","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16697",1994-10-08 12:00:00,"19941008"," 1200","  "," TD"," 17.2N"," 113.3W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16698",1994-10-08 18:00:00,"19941008"," 1800","  "," TD"," 17.2N"," 113.0W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16699",1994-10-09 00:00:00,"19941009"," 0000","  "," TD"," 17.2N"," 112.8W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16700",1994-10-09 06:00:00,"19941009"," 0600","  "," TD"," 17.2N"," 112.7W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16701",1994-10-09 12:00:00,"19941009"," 1200","  "," TD"," 17.2N"," 112.6W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16702",1994-10-09 18:00:00,"19941009"," 1800","  "," TD"," 17.1N"," 112.4W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16703",1994-10-10 00:00:00,"19941010"," 0000","  "," TD"," 17.0N"," 112.1W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16704",1994-10-10 06:00:00,"19941010"," 0600","  "," TD"," 16.8N"," 111.4W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16705",1994-10-10 12:00:00,"19941010"," 1200","  "," TD"," 16.6N"," 110.5W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16706",1994-10-10 18:00:00,"19941010"," 1800","  "," TD"," 16.8N"," 109.7W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16707",1994-10-11 00:00:00,"19941011"," 0000","  "," TD"," 16.8N"," 109.3W",25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16708",1994-10-11 06:00:00,"19941011"," 0600","  "," TD"," 16.9N"," 109.2W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16709",1994-10-11 12:00:00,"19941011"," 1200","  "," TD"," 16.9N"," 108.9W",30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16710",1994-10-11 18:00:00,"19941011"," 1800","  "," TS"," 16.9N"," 108.6W",35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16711",1994-10-12 00:00:00,"19941012"," 0000","  "," TS"," 17.0N"," 108.4W",45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16712",1994-10-12 06:00:00,"19941012"," 0600","  "," TS"," 17.1N"," 108.3W",55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16713",1994-10-12 12:00:00,"19941012"," 1200","  "," TS"," 17.2N"," 108.1W",60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16714",1994-10-12 18:00:00,"19941012"," 1800","  "," HU"," 17.4N"," 108.1W",65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"16715",1994-10-13 00:00:00,"19941013"," 0000","  "," HU"," 17.6N"," 108.1W",70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
